SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014
50,3,5,37,43,North Carolina,Clay County,10587,10587,10574,10653,10656,10618,10581
50,3,5,37,45,North Carolina,Cleveland County,98078,98083,98039,97614,97515,97077,97076
50,3,5,37,47,North Carolina,Columbus County,58098,58098,57967,57844,57604,57194,56953
50,3,5,37,49,North Carolina,Craven County,103505,103505,103919,104675,105309,104455,104510
50,3,5,37,51,North Carolina,Cumberland County,319431,319431,320254,323865,323099,326466,326328
50,3,5,37,53,North Carolina,Currituck County,23547,23547,23651,23927,24092,24414,24976
50,3,5,37,55,North Carolina,Dare County,33920,33920,33980,34191,34458,34919,35104
50,3,5,37,57,North Carolina,Davidson County,162878,162878,162898,163360,163542,163854,164072
50,3,5,37,59,North Carolina,Davie County,41240,41222,41321,41383,41366,41549,41434
50,3,5,37,61,North Carolina,Duplin County,58505,58505,58710,59425,59667,59593,59882
50,3,5,37,63,North Carolina,Durham County,267587,269974,270798,276299,282308,288243,294460
50,3,5,37,65,North Carolina,Edgecombe County,56552,56551,56609,56087,55714,55554,54933
50,3,5,37,67,North Carolina,Forsyth County,350670,350670,351399,354465,357967,361521,365298
50,3,5,37,69,North Carolina,Franklin County,60619,60594,60821,61090,61571,62275,62860
50,3,5,37,71,North Carolina,Gaston County,206086,206083,206091,206982,208204,209492,211127
50,3,5,37,73,North Carolina,Gates County,12197,12186,12163,12069,11909,11675,11567
50,3,5,37,75,North Carolina,Graham County,8861,8861,8864,8782,8696,8727,8644
50,3,5,37,77,North Carolina,Granville County,59916,57532,57650,57681,57818,58128,58500
50,3,5,37,79,North Carolina,Greene County,21362,21362,21383,21684,21391,21214,21093
50,3,5,37,81,North Carolina,Guilford County,488406,488406,489479,495052,500894,506953,512119
50,3,5,37,83,North Carolina,Halifax County,54691,54691,54515,54240,53923,53365,52970
50,3,5,37,85,North Carolina,Harnett County,114678,114678,115721,119208,122213,125137,126666
50,3,5,37,87,North Carolina,Haywood County,59036,59036,58950,58693,58782,59163,59471
50,3,5,37,89,North Carolina,Henderson County,106740,106742,106909,107504,108115,109531,111149
50,3,5,37,91,North Carolina,Hertford County,24669,24658,24605,24514,24432,24440,24308
50,3,5,37,93,North Carolina,Hoke County,46952,46952,47473,49464,50467,51153,51611
50,3,5,37,95,North Carolina,Hyde County,5810,5810,5809,5832,5738,5730,5676
50,3,5,37,97,North Carolina,Iredell County,159437,159440,159820,161099,162724,164676,166675
50,3,5,37,99,North Carolina,Jackson County,40271,40271,40352,40181,40516,40960,40981
50,3,5,37,101,North Carolina,Johnston County,168878,168878,169617,172783,174893,178000,181423
50,3,5,37,103,North Carolina,Jones County,10153,10153,10080,10268,10276,10220,10076
50,3,5,37,105,North Carolina,Lee County,57866,57866,57896,58557,59368,59997,59662
50,3,5,37,107,North Carolina,Lenoir County,59495,59495,59452,59448,59181,58911,58485
50,3,5,37,109,North Carolina,Lincoln County,78265,78265,78409,78541,78973,79451,79829
50,3,5,37,111,North Carolina,McDowell County,44996,44996,45069,44952,44967,44959,44965
50,3,5,37,113,North Carolina,Macon County,33922,33922,33930,33821,33796,33779,33875
50,3,5,37,115,North Carolina,Madison County,20764,20774,20774,20823,20882,21121,21157
50,3,5,37,117,North Carolina,Martin County,24505,24505,24455,24237,23886,23704,23454
50,3,5,37,119,North Carolina,Mecklenburg County,919628,919666,923413,945257,968779,992514,1012539
50,3,5,37,121,North Carolina,Mitchell County,15579,15581,15532,15371,15367,15318,15311
50,3,5,37,123,North Carolina,Montgomery County,27798,27798,27734,27857,27637,27509,27395
50,3,5,37,125,North Carolina,Moore County,88247,88247,88572,89349,90320,91576,93077
50,3,5,37,127,North Carolina,Nash County,95840,95837,95875,95758,95320,94560,94357
50,3,5,37,129,North Carolina,New Hanover County,202667,202683,203335,205972,209134,213190,216298
50,3,5,37,131,North Carolina,Northampton County,22099,22098,22007,21967,21311,20803,20463
50,3,5,37,133,North Carolina,Onslow County,177772,177772,179563,177895,183888,185669,187589
50,3,5,37,135,North Carolina,Orange County,133801,133702,134051,134813,137728,139365,140420
50,3,5,37,137,North Carolina,Pamlico County,13144,13144,13106,13298,13045,12914,12948
50,3,5,37,139,North Carolina,Pasquotank County,40661,40661,40713,40378,40528,39761,39787
50,3,5,37,141,North Carolina,Pender County,52217,52201,52399,53362,53967,55111,56250
50,3,5,37,143,North Carolina,Perquimans County,13453,13453,13477,13456,13532,13603,13466
50,3,5,37,145,North Carolina,Person County,39464,39464,39429,39525,39179,39248,39132
50,3,5,37,147,North Carolina,Pitt County,168148,168148,168826,170763,172895,174351,175354
50,3,5,37,149,North Carolina,Polk County,20510,20510,20446,20290,20248,20419,20357
50,3,5,37,151,North Carolina,Randolph County,141752,141752,141957,141865,142326,142456,142778
50,3,5,37,153,North Carolina,Richmond County,46639,46639,46624,46621,46381,46224,45733
50,3,5,37,155,North Carolina,Robeson County,134168,134168,134425,135056,135368,134956,134760
50,3,5,37,157,North Carolina,Rockingham County,93643,93640,93604,93160,92646,91905,91696
50,3,5,37,159,North Carolina,Rowan County,138428,138442,138329,138043,137915,138313,138630
50,3,5,37,161,North Carolina,Rutherford County,67810,67809,67781,67403,67243,66879,66600
50,3,5,37,163,North Carolina,Sampson County,63431,63431,63517,63650,63895,64098,64050
50,3,5,37,165,North Carolina,Scotland County,36157,36157,36099,36332,36157,36006,35576
50,3,5,37,167,North Carolina,Stanly County,60585,60585,60562,60480,60493,60630,60600
50,3,5,37,169,North Carolina,Stokes County,47401,47401,47339,47191,46756,46587,46419
50,3,5,37,171,North Carolina,Surry County,73673,73673,73714,73644,73568,73062,72968
50,3,5,37,173,North Carolina,Swain County,13981,13981,13991,13992,14080,14014,14274
50,3,5,37,175,North Carolina,Transylvania County,33090,33090,33073,32819,32854,32925,33045
50,3,5,37,177,North Carolina,Tyrrell County,4407,4407,4409,4333,4131,4105,4115
50,3,5,37,179,North Carolina,Union County,201292,201307,202171,205109,208393,212696,218568
50,3,5,37,181,North Carolina,Vance County,45422,45419,45314,45258,45074,44730,44614
50,3,5,37,183,North Carolina,Wake County,900993,901018,906908,929330,952611,975024,998691
50,3,5,37,185,North Carolina,Warren County,20972,20975,20920,20928,20594,20467,20231
50,3,5,37,187,North Carolina,Washington County,13228,13218,13169,12957,12726,12765,12570
50,3,5,37,189,North Carolina,Watauga County,51079,51079,50993,51583,52064,52317,52560
50,3,5,37,191,North Carolina,Wayne County,122623,122623,122888,124022,124504,124596,124456
50,3,5,37,193,North Carolina,Wilkes County,69340,69340,69223,69181,69210,69012,68838
50,3,5,37,195,North Carolina,Wilson County,81234,81234,81277,81449,81768,81598,81401
50,3,5,37,197,North Carolina,Yadkin County,38406,38406,38394,38252,38056,38009,37792
50,3,5,37,199,North Carolina,Yancey County,17818,17818,17808,17692,17633,17564,17614
40,2,4,38,0,North Dakota,North Dakota,672591,672591,674345,685242,701705,723857,739482
50,2,4,38,1,North Dakota,Adams County,2343,2343,2344,2299,2302,2366,2384
50,2,4,38,3,North Dakota,Barnes County,11066,11066,11059,11101,11013,11162,11144
50,2,4,38,5,North Dakota,Benson County,6660,6660,6666,6687,6762,6874,6833
50,2,4,38,7,North Dakota,Billings County,783,783,771,836,913,891,901
50,2,4,38,9,North Dakota,Bottineau County,6429,6429,6426,6505,6583,6733,6650
50,2,4,38,11,North Dakota,Bowman County,3151,3151,3140,3140,3220,3212,3247
50,2,4,38,13,North Dakota,Burke County,1968,1968,1965,2056,2170,2291,2245
50,2,4,38,15,North Dakota,Burleigh County,81308,81308,81689,83582,86073,88709,90503
50,2,4,38,17,North Dakota,Cass County,149778,149778,150278,152878,156839,163207,167005
50,2,4,38,19,North Dakota,Cavalier County,3993,3993,3982,3953,3943,3875,3855
50,2,4,38,21,North Dakota,Dickey County,5289,5289,5280,5264,5245,5231,5150
50,2,4,38,23,North Dakota,Divide County,2071,2071,2074,2139,2233,2315,2432
50,2,4,38,25,North Dakota,Dunn County,3536,3536,3541,3751,3974,4162,4399
50,2,4,38,27,North Dakota,Eddy County,2385,2385,2383,2354,2377,2406,2377
50,2,4,38,29,North Dakota,Emmons County,3550,3550,3543,3525,3483,3481,3422
50,2,4,38,31,North Dakota,Foster County,3343,3343,3343,3352,3392,3372,3362
50,2,4,38,33,North Dakota,Golden Valley County,1680,1680,1679,1746,1799,1815,1825
50,2,4,38,35,North Dakota,Grand Forks County,66861,66861,66943,66626,67701,69311,70138
50,2,4,38,37,North Dakota,Grant County,2394,2394,2389,2356,2337,2371,2361
50,2,4,38,39,North Dakota,Griggs County,2420,2420,2407,2369,2351,2292,2319
50,2,4,38,41,North Dakota,Hettinger County,2477,2477,2472,2522,2553,2668,2660
50,2,4,38,43,North Dakota,Kidder County,2435,2435,2439,2446,2434,2429,2424
50,2,4,38,45,North Dakota,LaMoure County,4139,4139,4129,4121,4103,4133,4149
50,2,4,38,47,North Dakota,Logan County,1990,1990,1999,1967,1932,1932,1944
50,2,4,38,49,North Dakota,McHenry County,5395,5395,5395,5483,5784,5904,5988
50,2,4,38,51,North Dakota,McIntosh County,2809,2809,2816,2784,2774,2764,2801
50,2,4,38,53,North Dakota,McKenzie County,6360,6360,6395,7012,7965,9297,10996
50,2,4,38,55,North Dakota,McLean County,8962,8962,8991,9081,9371,9476,9578
50,2,4,38,57,North Dakota,Mercer County,8424,8424,8411,8419,8486,8596,8746
50,2,4,38,59,North Dakota,Morton County,27471,27471,27565,27720,28045,28989,29822
50,2,4,38,61,North Dakota,Mountrail County,7673,7673,7725,8110,8750,9346,9782
50,2,4,38,63,North Dakota,Nelson County,3126,3126,3118,3065,3081,3079,3045
50,2,4,38,65,North Dakota,Oliver County,1846,1846,1833,1845,1832,1869,1850
50,2,4,38,67,North Dakota,Pembina County,7413,7413,7396,7383,7261,7164,7128
50,2,4,38,69,North Dakota,Pierce County,4357,4357,4361,4387,4466,4392,4404
50,2,4,38,71,North Dakota,Ramsey County,11451,11451,11445,11504,11555,11543,11564
50,2,4,38,73,North Dakota,Ransom County,5457,5457,5431,5420,5474,5490,5446
50,2,4,38,75,North Dakota,Renville County,2470,2470,2476,2495,2554,2616,2587
50,2,4,38,77,North Dakota,Richland County,16321,16321,16317,16255,16210,16321,16432
50,2,4,38,79,North Dakota,Rolette County,13937,13937,13993,14138,14350,14607,14616
50,2,4,38,81,North Dakota,Sargent County,3829,3829,3805,3804,3895,3880,3931
50,2,4,38,83,North Dakota,Sheridan County,1321,1321,1311,1310,1270,1313,1326
50,2,4,38,85,North Dakota,Sioux County,4153,4153,4146,4246,4343,4426,4422
50,2,4,38,87,North Dakota,Slope County,727,727,727,721,759,761,765
50,2,4,38,89,North Dakota,Stark County,24199,24199,24353,25168,26921,28377,30372
50,2,4,38,91,North Dakota,Steele County,1975,1975,1974,2030,1993,1960,1955
50,2,4,38,93,North Dakota,Stutsman County,21100,21100,21114,20989,20958,21090,21129
50,2,4,38,95,North Dakota,Towner County,2246,2246,2238,2294,2323,2297,2310
50,2,4,38,97,North Dakota,Traill County,8121,8121,8113,8053,8073,8210,8082
50,2,4,38,99,North Dakota,Walsh County,11119,11119,11095,11037,11054,11106,10970
50,2,4,38,101,North Dakota,Ward County,61675,61675,62090,64318,65480,67998,69384
50,2,4,38,103,North Dakota,Wells County,4207,4207,4197,4217,4260,4185,4192
50,2,4,38,105,North Dakota,Williams County,22398,22398,22573,24379,26686,29563,32130
40,2,3,39,0,Ohio,Ohio,11536504,11536725,11540070,11544757,11550901,11572005,11594163
50,2,3,39,1,Ohio,Adams County,28550,28550,28568,28523,28366,28126,28129
50,2,3,39,3,Ohio,Allen County,106331,106331,106364,105907,105283,105214,105040
50,2,3,39,5,Ohio,Ashland County,53139,53139,53329,53288,53240,53117,53035
50,2,3,39,7,Ohio,Ashtabula County,101497,101497,101409,101101,100264,99779,99175
50,2,3,39,9,Ohio,Athens County,64757,64773,65218,65117,64638,64515,64713
50,2,3,39,11,Ohio,Auglaize County,45949,45949,45936,45815,45866,45876,45841
50,2,3,39,13,Ohio,Belmont County,70400,70400,70290,70045,69624,69545,69461
50,2,3,39,15,Ohio,Brown County,44846,44846,44886,44678,44404,44235,44116
50,2,3,39,17,Ohio,Butler County,368130,368130,369056,370210,370833,371511,374158
50,2,3,39,19,Ohio,Carroll County,28836,28836,28804,28871,28560,28271,28187
50,2,3,39,21,Ohio,Champaign County,40097,40097,40074,39878,39586,39475,39128
50,2,3,39,23,Ohio,Clark County,138333,138333,138227,137738,137194,136803,136554
50,2,3,39,25,Ohio,Clermont County,197363,197363,197638,198581,199219,200254,201560
50,2,3,39,27,Ohio,Clinton County,42040,42037,41892,41906,41831,41889,41835
50,2,3,39,29,Ohio,Columbiana County,107841,107841,107843,107260,106438,105885,105686
50,2,3,39,31,Ohio,Coshocton County,36901,36901,36914,36903,36806,36700,36516
50,2,3,39,33,Ohio,Crawford County,43784,43784,43778,43307,42847,42770,42480
50,2,3,39,35,Ohio,Cuyahoga County,1280122,1280109,1278172,1269839,1265889,1263837,1259828
50,2,3,39,37,Ohio,Darke County,52959,52959,52958,52672,52506,52351,52196
50,2,3,39,39,Ohio,Defiance County,39037,39035,39106,39024,38818,38515,38510
50,2,3,39,41,Ohio,Delaware County,174214,174189,175108,178537,181147,185202,189113
50,2,3,39,43,Ohio,Erie County,77079,77079,77013,76662,76442,76134,75828
50,2,3,39,45,Ohio,Fairfield County,146156,146152,146391,147319,147446,148797,150381
50,2,3,39,47,Ohio,Fayette County,29030,29030,29017,28907,28850,28799,28800
50,2,3,39,49,Ohio,Franklin County,1163414,1163543,1166107,1179691,1196936,1213834,1231393
50,2,3,39,51,Ohio,Fulton County,42698,42698,42660,42529,42516,42418,42580
50,2,3,39,53,Ohio,Gallia County,30934,30934,31057,30960,30805,30597,30397
50,2,3,39,55,Ohio,Geauga County,93389,93410,93422,93403,93917,94059,94295
50,2,3,39,57,Ohio,Greene County,161573,161569,161614,163522,164145,163465,163820
50,2,3,39,59,Ohio,Guernsey County,40087,40087,40102,39847,39813,39614,39590
50,2,3,39,61,Ohio,Hamilton County,802374,802374,802298,800648,802355,804429,806631
50,2,3,39,63,Ohio,Hancock County,74782,74782,74674,75080,75647,75712,75337
50,2,3,39,65,Ohio,Hardin County,32058,32058,32102,31821,31643,31767,31796
50,2,3,39,67,Ohio,Harrison County,15864,15864,15840,15788,15694,15624,15543
50,2,3,39,69,Ohio,Henry County,28215,28215,28102,28210,28060,28061,27937
50,2,3,39,71,Ohio,Highland County,43589,43589,43598,43428,43024,43233,43045
50,2,3,39,73,Ohio,Hocking County,29380,29375,29466,29466,29291,28608,28725
50,2,3,39,75,Ohio,Holmes County,42366,42366,42467,42777,43105,43635,43898
50,2,3,39,77,Ohio,Huron County,59626,59626,59599,59431,59295,58889,58714
50,2,3,39,79,Ohio,Jackson County,33225,33225,33238,33116,32873,32784,32748
50,2,3,39,81,Ohio,Jefferson County,69709,69709,69613,68889,68347,68007,67694
50,2,3,39,83,Ohio,Knox County,60921,60930,61095,61311,60817,60923,61167
50,2,3,39,85,Ohio,Lake County,230041,230038,229993,229787,229365,229634,229230
50,2,3,39,87,Ohio,Lawrence County,62450,62450,62445,62406,62108,61918,61623
50,2,3,39,89,Ohio,Licking County,166492,166482,166707,167234,167719,168503,169390
50,2,3,39,91,Ohio,Logan County,45858,45858,45774,45621,45454,45466,45507
50,2,3,39,93,Ohio,Lorain County,301356,301356,301478,301932,301695,303006,304216
50,2,3,39,95,Ohio,Lucas County,441815,441815,441599,439771,437376,436803,435286
50,2,3,39,97,Ohio,Madison County,43435,43430,43412,43071,42959,43272,43918
50,2,3,39,99,Ohio,Mahoning County,238823,238823,238406,237314,235787,234336,233204
50,2,3,39,101,Ohio,Marion County,66501,66501,66450,66542,66235,65910,65720
50,2,3,39,103,Ohio,Medina County,172332,172333,172493,173438,173704,174792,176029
50,2,3,39,105,Ohio,Meigs County,23770,23771,23724,23695,23600,23470,23331
50,2,3,39,107,Ohio,Mercer County,40814,40814,40767,40795,40827,40724,40831
50,2,3,39,109,Ohio,Miami County,102506,102506,102456,102833,103118,103416,103900
50,2,3,39,111,Ohio,Monroe County,14642,14642,14583,14722,14579,14601,14465
50,2,3,39,113,Ohio,Montgomery County,535153,535141,536175,534979,534971,534764,533116
50,2,3,39,115,Ohio,Morgan County,15054,15048,15053,15077,14945,14967,14843
50,2,3,39,117,Ohio,Morrow County,34827,34827,34833,34929,35003,35038,35152
50,2,3,39,119,Ohio,Muskingum County,86074,86074,86185,86199,85838,85696,85818
50,2,3,39,121,Ohio,Noble County,14645,14645,14629,14696,14577,14541,14363
50,2,3,39,123,Ohio,Ottawa County,41428,41434,41408,41436,41361,41160,41154
50,2,3,39,125,Ohio,Paulding County,19614,19614,19583,19411,19287,19194,18989
50,2,3,39,127,Ohio,Perry County,36058,36052,36037,36223,35997,35932,35812
50,2,3,39,129,Ohio,Pickaway County,55698,55698,55725,55983,56346,56466,56876
50,2,3,39,131,Ohio,Pike County,28709,28709,28736,28633,28501,28392,28256
50,2,3,39,133,Ohio,Portage County,161419,161421,161355,161770,161336,161423,161882
50,2,3,39,135,Ohio,Preble County,42270,42270,42188,42036,41895,41728,41586
50,2,3,39,137,Ohio,Putnam County,34499,34499,34448,34382,34181,34098,34171
50,2,3,39,139,Ohio,Richland County,124475,124475,124175,123070,122588,122292,121942
50,2,3,39,141,Ohio,Ross County,78064,78064,78126,77627,77485,77364,77159
50,2,3,39,143,Ohio,Sandusky County,60944,60944,60907,60644,60560,60200,60179
50,2,3,39,145,Ohio,Scioto County,79499,79499,79531,79218,78572,78023,77258
50,2,3,39,147,Ohio,Seneca County,56745,56745,56631,56420,56025,55756,55669
50,2,3,39,149,Ohio,Shelby County,49423,49423,49348,49270,49142,49112,48951
50,2,3,39,151,Ohio,Stark County,375586,375584,375398,374248,374844,375222,375736
50,2,3,39,153,Ohio,Summit County,541781,541786,541612,541111,540867,541787,541943
50,2,3,39,155,Ohio,Trumbull County,210312,210307,209897,208991,207439,206480,205175
50,2,3,39,157,Ohio,Tuscarawas County,92582,92582,92546,92492,92488,92767,92788
50,2,3,39,159,Ohio,Union County,52300,52267,52391,53087,52815,53380,53776
50,2,3,39,161,Ohio,Van Wert County,28744,28744,28673,28703,28729,28494,28462
50,2,3,39,163,Ohio,Vinton County,13435,13435,13417,13397,13233,13313,13234
50,2,3,39,165,Ohio,Warren County,212693,212868,213485,215740,217653,219578,221659
50,2,3,39,167,Ohio,Washington County,61778,61778,61691,61559,61508,61393,61213
50,2,3,39,169,Ohio,Wayne County,114520,114514,114501,114718,114990,115144,115537
50,2,3,39,171,Ohio,Williams County,37642,37642,37529,37594,37568,37485,37291
50,2,3,39,173,Ohio,Wood County,125488,125488,125942,127296,128659,129209,129590
50,2,3,39,175,Ohio,Wyandot County,22615,22615,22583,22652,22592,22497,22353
40,3,7,40,0,Oklahoma,Oklahoma,3751351,3751616,3759481,3786527,3817059,3853118,3878051
50,3,7,40,1,Oklahoma,Adair County,22683,22683,22720,22513,22248,22235,22186
50,3,7,40,3,Oklahoma,Alfalfa County,5642,5642,5628,5637,5643,5817,5790
50,3,7,40,5,Oklahoma,Atoka County,14182,14183,14151,14100,13960,13785,13796
50,3,7,40,7,Oklahoma,Beaver County,5636,5636,5648,5640,5592,5540,5486
50,3,7,40,9,Oklahoma,Beckham County,22119,22119,22035,22312,23117,23548,23691
50,3,7,40,11,Oklahoma,Blaine County,11943,11943,9903,9702,9819,9819,9917
50,3,7,40,13,Oklahoma,Bryan County,42416,42416,42647,43163,43462,44217,44486
